username,source,chat_type,category_slug,category_label,language,rank,scraped_at
chat_en_espanol,telegramchannels,group,all,All Categories,es,1,2026-03-24T11:34:33.683427+00:00
iptvycuentasgratis,telegramchannels,group,all,All Categories,es,2,2026-03-24T11:34:33.683440+00:00
lapatanamusic,telegramchannels,group,all,All Categories,es,3,2026-03-24T11:34:33.683444+00:00
gasolinacaracas,telegramchannels,group,all,All Categories,es,7,2026-03-24T11:34:33.683470+00:00
cienciadelenergismogrupo,telegramchannels,group,all,All Categories,es,8,2026-03-24T11:34:33.683474+00:00
mercadolibremaracay,telegramchannels,group,all,All Categories,es,9,2026-03-24T11:34:33.683479+00:00
amistad_chat_amigos,telegramchannels,group,all,All Categories,es,10,2026-03-24T11:34:33.683483+00:00
elanimeesmiadn,telegramchannels,group,all,All Categories,es,11,2026-03-24T11:34:33.683488+00:00
amazonchollazoses,telegramchannels,group,all,All Categories,es,12,2026-03-24T11:34:33.683492+00:00
libros_electronicos,telegramchannels,group,all,All Categories,es,13,2026-03-24T11:34:33.683497+00:00
telegorda1,telegramchannels,group,all,All Categories,es,14,2026-03-24T11:34:33.683501+00:00
cubaventas,telegramchannels,group,all,All Categories,es,15,2026-03-24T11:34:33.683505+00:00
bybitspanish,telegramchannels,group,all,All Categories,es,16,2026-03-24T11:34:33.683510+00:00
pythonesp,telegramchannels,group,all,All Categories,es,17,2026-03-24T11:34:33.683513+00:00
dineromovilchat,telegramchannels,group,all,All Categories,es,18,2026-03-24T11:34:33.683516+00:00
cursospremiumfull,telegramchannels,group,all,All Categories,es,19,2026-03-24T11:34:33.683519+00:00
tropipay_payments,telegramchannels,group,all,All Categories,es,20,2026-03-24T11:34:33.683522+00:00
flixper,telegramchannels,group,all,All Categories,es,21,2026-03-24T11:34:33.683524+00:00
apkpremium_pro_chat,telegramchannels,group,all,All Categories,es,22,2026-03-24T11:34:33.683527+00:00
fortinet_la,telegramchannels,group,all,All Categories,es,23,2026-03-24T11:34:33.683530+00:00
alichollos_tecnologia_es,telegramchannels,group,all,All Categories,es,24,2026-03-24T11:34:33.683533+00:00
estoicos,telegramchannels,group,all,All Categories,es,25,2026-03-24T11:34:33.683536+00:00
gnulinuxgrupo,telegramchannels,group,all,All Categories,es,26,2026-03-24T11:34:33.683538+00:00
mikrotik_la,telegramchannels,group,all,All Categories,es,27,2026-03-24T11:34:33.683541+00:00
simpsonsgrupo,telegramchannels,group,all,All Categories,es,28,2026-03-24T11:34:33.683544+00:00
pasaportevenezolano,telegramchannels,group,all,All Categories,es,29,2026-03-24T11:34:33.683546+00:00
vendoycompromaracay,telegramchannels,group,all,All Categories,es,30,2026-03-24T11:34:33.683549+00:00
ginseg,telegramchannels,group,all,All Categories,es,31,2026-03-24T11:34:33.683552+00:00
coronavirus_makers,telegramchannels,group,all,All Categories,es,32,2026-03-24T11:34:33.683555+00:00
rinconotaku,telegramchannels,group,all,All Categories,es,33,2026-03-24T11:34:33.683557+00:00
ofertasgrandes,telegramchannels,group,all,All Categories,es,34,2026-03-24T11:34:33.683560+00:00
medicinaentelegram,telegramchannels,group,all,All Categories,es,35,2026-03-24T11:34:33.683563+00:00
linuxeros_es,telegramchannels,group,all,All Categories,es,36,2026-03-24T11:34:33.683566+00:00
alichollos_hogar_es,telegramchannels,group,all,All Categories,es,37,2026-03-24T11:34:33.683568+00:00
thegoodhacker,telegramchannels,group,all,All Categories,es,38,2026-03-24T11:34:33.683571+00:00
anycubic,telegramchannels,group,all,All Categories,es,39,2026-03-24T11:34:33.683574+00:00
araguazonacentral,telegramchannels,group,all,All Categories,es,40,2026-03-24T11:34:33.683577+00:00
ediciongrafica,telegramchannels,group,all,All Categories,es,41,2026-03-24T11:34:33.683580+00:00
educacionaragonesa,telegramchannels,group,all,All Categories,es,42,2026-03-24T11:34:33.683583+00:00
grupodepsicoanalisis,telegramchannels,group,all,All Categories,es,43,2026-03-24T11:34:33.683586+00:00
alichollos_belleza_es,telegramchannels,group,all,All Categories,es,44,2026-03-24T11:34:33.683588+00:00
gasolinamaracaiboof,telegramchannels,group,all,All Categories,es,45,2026-03-24T11:34:33.683591+00:00
romeroshopmx,telegramchannels,group,all,All Categories,es,46,2026-03-24T11:34:33.683594+00:00
arduchino,telegramchannels,group,all,All Categories,es,47,2026-03-24T11:34:33.683597+00:00
stgcrypto,telegramchannels,group,all,All Categories,es,48,2026-03-24T11:34:33.683600+00:00
semillas_estelares_starseeds,telegramchannels,group,all,All Categories,es,49,2026-03-24T11:34:33.683602+00:00
cc_21draw,telegramchannels,group,all,All Categories,es,50,2026-03-24T11:34:33.683605+00:00
forexprofitdc,telegramchannels,group,all,All Categories,es,51,2026-03-24T11:34:33.683608+00:00
detrasdelmapa,telegramchannels,group,all,All Categories,es,52,2026-03-24T11:34:33.683611+00:00
calibreconfiguraciones,telegramchannels,group,all,All Categories,es,53,2026-03-24T11:34:33.683613+00:00
wilmerdelgadoc,telegramchannels,group,all,All Categories,es,54,2026-03-24T11:34:33.683617+00:00
capacitacionesvisualtrader,telegramchannels,group,all,All Categories,es,55,2026-03-24T11:34:33.683619+00:00
loscursosdeldioskira,telegramchannels,group,all,All Categories,es,56,2026-03-24T11:34:33.683622+00:00
deepspacehispano,telegramchannels,group,all,All Categories,es,57,2026-03-24T11:34:33.683625+00:00
bricolaje_ferreteria,telegramchannels,group,all,All Categories,es,58,2026-03-24T11:34:33.683628+00:00
riverdalenow,telegramchannels,group,all,All Categories,es,59,2026-03-24T11:34:33.683631+00:00
super_cuotas,telegramchannels,group,all,All Categories,es,60,2026-03-24T11:34:33.683633+00:00
impresoras3desp,telegramchannels,group,all,All Categories,es,61,2026-03-24T11:34:33.683636+00:00
mobileshotbr,telegramchannels,group,all,All Categories,es,62,2026-03-24T11:34:33.683639+00:00
iptvgratis_anacondatv,telegramchannels,group,all,All Categories,es,63,2026-03-24T11:34:33.683642+00:00
alichollos_maternidad_es,telegramchannels,group,all,All Categories,es,64,2026-03-24T11:34:33.683644+00:00
anime_on_global,telegramchannels,group,all,All Categories,es,65,2026-03-24T11:34:33.683647+00:00
bitcoinesps,telegramchannels,group,all,All Categories,es,66,2026-03-24T11:34:33.683650+00:00
spainiptvzone9,telegramchannels,group,all,All Categories,es,67,2026-03-24T11:34:33.683653+00:00
ezeiza,telegramchannels,group,all,All Categories,es,68,2026-03-24T11:34:33.683655+00:00
club_de_ilustradores,telegramchannels,group,all,All Categories,es,69,2026-03-24T11:34:33.683658+00:00
flstudioesp,telegramchannels,group,all,All Categories,es,70,2026-03-24T11:34:33.683661+00:00
darwinizate,telegramchannels,group,all,All Categories,es,71,2026-03-24T11:34:33.683664+00:00
tvpelisflixhd,telegramchannels,group,all,All Categories,es,72,2026-03-24T11:34:33.683667+00:00
cartelseo,telegramchannels,group,all,All Categories,es,73,2026-03-24T11:34:33.683669+00:00
googleadsecommerce,telegramchannels,group,all,All Categories,es,74,2026-03-24T11:34:33.683672+00:00
chollosahora,telegramchannels,group,all,All Categories,es,75,2026-03-24T11:34:33.683675+00:00
fxnexotrading,telegramchannels,group,all,All Categories,es,76,2026-03-24T11:34:33.683678+00:00
educacion_tics,telegramchannels,group,all,All Categories,es,77,2026-03-24T11:34:33.683681+00:00
trivial_online,telegramchannels,group,all,All Categories,es,78,2026-03-24T11:34:33.683684+00:00
chataterrador,telegramchannels,group,all,All Categories,es,79,2026-03-24T11:34:33.683687+00:00
losgrandestoicoschat,telegramchannels,group,all,All Categories,es,80,2026-03-24T11:34:33.683689+00:00
solopeliculasesp,telegramchannels,group,all,All Categories,es,81,2026-03-24T11:34:33.683692+00:00
pepefy_chat,telegramchannels,group,all,All Categories,es,82,2026-03-24T11:34:33.683695+00:00
goodboytalking,telegramchannels,group,all,All Categories,es,83,2026-03-24T11:34:33.683698+00:00
dibujoilustracionyacuarelas,telegramchannels,group,all,All Categories,es,84,2026-03-24T11:34:33.683701+00:00
licenciaswindowsyoffice,telegramchannels,group,all,All Categories,es,85,2026-03-24T11:34:33.683703+00:00
odisea_filosofica,telegramchannels,group,all,All Categories,es,86,2026-03-24T11:34:33.683706+00:00
productores_musicales_gt,telegramchannels,group,all,All Categories,es,87,2026-03-24T11:34:33.683709+00:00
cinedeterrorasiagrupo,telegramchannels,group,all,All Categories,es,88,2026-03-24T11:34:33.683712+00:00
samsaraworld,telegramchannels,group,all,All Categories,es,89,2026-03-24T11:34:33.683715+00:00
vintbooks,telegramchannels,group,all,All Categories,es,90,2026-03-24T11:34:33.683718+00:00
huntersarena_cu,telegramchannels,group,all,All Categories,es,91,2026-03-24T11:34:33.683721+00:00
astrologiayespiritualidad,telegramchannels,group,all,All Categories,es,92,2026-03-24T11:34:33.683723+00:00
limitvtelevisio,telegramchannels,group,all,All Categories,es,93,2026-03-24T11:34:33.683726+00:00
tradingiberiacomunidad,telegramchannels,group,all,All Categories,es,94,2026-03-24T11:34:33.683729+00:00
compraventcdmx,telegramchannels,group,all,All Categories,es,95,2026-03-24T11:34:33.683732+00:00
seduccione,telegramchannels,group,all,All Categories,es,96,2026-03-24T11:34:33.683734+00:00
pokemongochamberi,telegramchannels,group,all,All Categories,es,97,2026-03-24T11:34:33.683737+00:00
cazadoresdecriptomonedas,telegramchannels,group,all,All Categories,es,98,2026-03-24T11:34:33.683740+00:00
officeywindows,telegramchannels,group,all,All Categories,es,99,2026-03-24T11:34:33.683742+00:00
grupojuridicolexiurisve,telegramchannels,group,all,All Categories,es,100,2026-03-24T11:34:33.683745+00:00
oracioneintercesion,telegramchannels,group,all,All Categories,es,101,2026-03-24T11:34:33.683748+00:00
grupodelocos,telegramchannels,group,all,All Categories,es,102,2026-03-24T11:34:33.683751+00:00
ingleshoy,telegramchannels,group,all,All Categories,es,103,2026-03-24T11:34:33.683754+00:00
club_de_ilustradores,telegramchannels,group,3,Art & Design,es,1,2026-03-24T11:34:47.113558+00:00
ediciongrafica,telegramchannels,group,3,Art & Design,es,2,2026-03-24T11:34:47.113567+00:00
dibujoilustracionyacuarelas,telegramchannels,group,3,Art & Design,es,3,2026-03-24T11:34:47.113570+00:00
grafico2020,telegramchannels,group,3,Art & Design,es,7,2026-03-24T11:34:47.113588+00:00
amantes_ford,telegramchannels,group,4,Auto & Moto,es,1,2026-03-24T11:35:00.134499+00:00
pronosticosdeportivosef,telegramchannels,group,33,Betting,es,1,2026-03-24T11:35:13.543216+00:00
super_cuotas,telegramchannels,group,33,Betting,es,2,2026-03-24T11:35:13.543223+00:00
best_aciertos,telegramchannels,group,33,Betting,es,3,2026-03-24T11:35:13.543226+00:00
astrotipster,telegramchannels,group,33,Betting,es,7,2026-03-24T11:35:13.543242+00:00
futboleliteinfo,telegramchannels,group,33,Betting,es,8,2026-03-24T11:35:13.543244+00:00
botcoach,telegramchannels,group,33,Betting,es,9,2026-03-24T11:35:13.543247+00:00
gratis_rusbet,telegramchannels,group,33,Betting,es,10,2026-03-24T11:35:13.543249+00:00
droidzone,telegramchannels,group,5,Blogs,es,1,2026-03-24T11:35:27.416751+00:00
libros_electronicos,telegramchannels,group,6,Books & Magazine,es,1,2026-03-24T11:35:40.362844+00:00
cienciadelenergismogrupo,telegramchannels,group,6,Books & Magazine,es,2,2026-03-24T11:35:40.362853+00:00
calibreconfiguraciones,telegramchannels,group,6,Books & Magazine,es,3,2026-03-24T11:35:40.362856+00:00
vintbooks,telegramchannels,group,6,Books & Magazine,es,7,2026-03-24T11:35:40.362873+00:00
it_jobs_mexico,telegramchannels,group,7,Business & Startups,es,1,2026-03-24T11:35:53.341112+00:00
vencomcacaracas1,telegramchannels,group,7,Business & Startups,es,2,2026-03-24T11:35:53.341120+00:00
themanager_chat,telegramchannels,group,7,Business & Startups,es,3,2026-03-24T11:35:53.341123+00:00
gasolinamaracaiboof,telegramchannels,group,35,Communication,es,1,2026-03-24T11:36:16.373910+00:00
amistad_chat_amigos,telegramchannels,group,35,Communication,es,2,2026-03-24T11:36:16.373917+00:00
amistad_telegram,telegramchannels,group,35,Communication,es,3,2026-03-24T11:36:16.373920+00:00
iniciativa_volcan,telegramchannels,group,35,Communication,es,7,2026-03-24T11:36:16.373937+00:00
amistadvipenelmundo,telegramchannels,group,35,Communication,es,8,2026-03-24T11:36:16.373940+00:00
anonymous_chat_group,telegramchannels,group,35,Communication,es,9,2026-03-24T11:36:16.373943+00:00
wwwauracryptonet,telegramchannels,group,41,Crypto Airdrop,es,1,2026-03-24T11:36:29.619531+00:00
dineromovilchat,telegramchannels,group,9,Cryptocurrencies,es,1,2026-03-24T11:36:42.355523+00:00
bybitspanish,telegramchannels,group,9,Cryptocurrencies,es,2,2026-03-24T11:36:42.355531+00:00
stgcrypto,telegramchannels,group,9,Cryptocurrencies,es,3,2026-03-24T11:36:42.355533+00:00
deepspacehispano,telegramchannels,group,9,Cryptocurrencies,es,7,2026-03-24T11:36:42.355550+00:00
bitcoinesps,telegramchannels,group,9,Cryptocurrencies,es,8,2026-03-24T11:36:42.355553+00:00
cazadoresdecriptomonedas,telegramchannels,group,9,Cryptocurrencies,es,9,2026-03-24T11:36:42.355556+00:00
realinvestmentgrupo,telegramchannels,group,9,Cryptocurrencies,es,10,2026-03-24T11:36:42.355559+00:00
presalenewses,telegramchannels,group,9,Cryptocurrencies,es,11,2026-03-24T11:36:42.355562+00:00
cryptonovedades,telegramchannels,group,9,Cryptocurrencies,es,12,2026-03-24T11:36:42.355564+00:00
bitnovoofficial,telegramchannels,group,9,Cryptocurrencies,es,13,2026-03-24T11:36:42.355567+00:00
criptomanager,telegramchannels,group,9,Cryptocurrencies,es,14,2026-03-24T11:36:42.355570+00:00
kccofficialspanishcommunity,telegramchannels,group,9,Cryptocurrencies,es,15,2026-03-24T11:36:42.355573+00:00
agorachain,telegramchannels,group,9,Cryptocurrencies,es,16,2026-03-24T11:36:42.355576+00:00
mentemillonariadescarga,telegramchannels,group,9,Cryptocurrencies,es,17,2026-03-24T11:36:42.355579+00:00
daccspanish,telegramchannels,group,9,Cryptocurrencies,es,18,2026-03-24T11:36:42.355581+00:00
womprotocol_latam,telegramchannels,group,9,Cryptocurrencies,es,19,2026-03-24T11:36:42.355584+00:00
criptotostadora,telegramchannels,group,9,Cryptocurrencies,es,20,2026-03-24T11:36:42.355587+00:00
cryptomeetupbarcelona,telegramchannels,group,9,Cryptocurrencies,es,21,2026-03-24T11:36:42.355590+00:00
bancaes,telegramchannels,group,9,Cryptocurrencies,es,22,2026-03-24T11:36:42.355593+00:00
coinquerors,telegramchannels,group,9,Cryptocurrencies,es,23,2026-03-24T11:36:42.355595+00:00
dryzustokenclub,telegramchannels,group,9,Cryptocurrencies,es,24,2026-03-24T11:36:42.355598+00:00
yes_lottery,telegramchannels,group,9,Cryptocurrencies,es,25,2026-03-24T11:36:42.355601+00:00
qkshispano,telegramchannels,group,9,Cryptocurrencies,es,26,2026-03-24T11:36:42.355604+00:00
capacitacionesvisualtrader,telegramchannels,group,42,Crypto & FX Trading,es,1,2026-03-24T11:36:55.600498+00:00
forexprofitdc,telegramchannels,group,42,Crypto & FX Trading,es,2,2026-03-24T11:36:55.600505+00:00
