username,source,chat_type,category_slug,category_label,language,rank,scraped_at
euvictoriamatosa,telegramchannels,channel,all,All Categories,es,1,2026-03-06T18:41:42.940256+00:00
telegramtipses,telegramchannels,channel,all,All Categories,es,2,2026-03-06T18:41:42.940263+00:00
peliculas,telegramchannels,channel,all,All Categories,es,3,2026-03-06T18:41:42.940267+00:00
peliculasgratis_latino_hd,telegramchannels,channel,all,All Categories,es,7,2026-03-06T18:41:42.940285+00:00
apktodo68,telegramchannels,channel,all,All Categories,es,8,2026-03-06T18:41:42.940289+00:00
pelissplay,telegramchannels,channel,all,All Categories,es,9,2026-03-06T18:41:42.940292+00:00
ofertonesmexico,telegramchannels,channel,all,All Categories,es,10,2026-03-06T18:41:42.940295+00:00
botnovedades,telegramchannels,channel,all,All Categories,es,11,2026-03-06T18:41:42.940298+00:00
chollometro,telegramchannels,channel,all,All Categories,es,12,2026-03-06T18:41:42.940301+00:00
zulia_sin_censura,telegramchannels,channel,all,All Categories,es,13,2026-03-06T18:41:42.940304+00:00
adrianaolivarez13,telegramchannels,channel,all,All Categories,es,14,2026-03-06T18:41:42.940308+00:00
tuhogartextiles,telegramchannels,channel,all,All Categories,es,15,2026-03-06T18:41:42.940311+00:00
robertitafanc,telegramchannels,channel,all,All Categories,es,16,2026-03-06T18:41:42.940315+00:00
patriadigital,telegramchannels,channel,all,All Categories,es,17,2026-03-06T18:41:42.940318+00:00
valeria_castanedacon,telegramchannels,channel,all,All Categories,es,18,2026-03-06T18:41:42.940321+00:00
rodriguez_lizbeth1,telegramchannels,channel,all,All Categories,es,19,2026-03-06T18:41:42.940324+00:00
cintia_cossiod,telegramchannels,channel,all,All Categories,es,20,2026-03-06T18:41:42.940328+00:00
jessicasodireal,telegramchannels,channel,all,All Categories,es,21,2026-03-06T18:41:42.940331+00:00
sabrinasexy09,telegramchannels,channel,all,All Categories,es,22,2026-03-06T18:41:42.940334+00:00
yailinlamasviralc,telegramchannels,channel,all,All Categories,es,23,2026-03-06T18:41:42.940337+00:00
michellerabbitpackof,telegramchannels,channel,all,All Categories,es,24,2026-03-06T18:41:42.940341+00:00
montes_giselle1,telegramchannels,channel,all,All Categories,es,25,2026-03-06T18:41:42.940344+00:00
