username,source,chat_type,category_slug,category_label,language,rank,scraped_at
weather_in_kyiv_chat,tgstats,group,blogs,Blogs,,1,2026-04-28T12:01:53.577278+00:00
nevzorovpremium,tgstats,group,blogs,Blogs,,2,2026-04-28T12:01:53.577292+00:00
fuqibaclub,tgstats,group,blogs,Blogs,,3,2026-04-28T12:01:53.577298+00:00
ksustudents,tgstats,group,blogs,Blogs,,4,2026-04-28T12:01:53.577301+00:00
anetrahmetchat,tgstats,group,blogs,Blogs,,5,2026-04-28T12:01:53.577305+00:00
ravshannchat,tgstats,group,blogs,Blogs,,6,2026-04-28T12:01:53.577308+00:00
montyan_chat,tgstats,group,blogs,Blogs,,7,2026-04-28T12:01:53.577311+00:00
pojratttv,tgstats,group,blogs,Blogs,,8,2026-04-28T12:01:53.577314+00:00
expensive_hurma_chat,tgstats,group,blogs,Blogs,,9,2026-04-28T12:01:53.577318+00:00
kekdiskussion,tgstats,group,blogs,Blogs,,10,2026-04-28T12:01:53.577321+00:00
yuklogistik4432,tgstats,group,blogs,Blogs,,11,2026-04-28T12:01:53.577324+00:00
scallygramchattt,tgstats,group,blogs,Blogs,,12,2026-04-28T12:01:53.577328+00:00
dostlar_davrasi_radiklar,tgstats,group,blogs,Blogs,,13,2026-04-28T12:01:53.577331+00:00
bookerdechat,tgstats,group,blogs,Blogs,,14,2026-04-28T12:01:53.577334+00:00
avvablog_chat,tgstats,group,blogs,Blogs,,15,2026-04-28T12:01:53.577337+00:00
romanov_92_chat,tgstats,group,blogs,Blogs,,16,2026-04-28T12:01:53.577340+00:00
yurist_maslahati_guruhi,tgstats,group,blogs,Blogs,,17,2026-04-28T12:01:53.577343+00:00
chatdizvezda,tgstats,group,blogs,Blogs,,18,2026-04-28T12:01:53.577346+00:00
deepchat7,tgstats,group,blogs,Blogs,,19,2026-04-28T12:01:53.577350+00:00
international_english_chattings,tgstats,group,blogs,Blogs,,20,2026-04-28T12:01:53.577353+00:00
jiso11111,tgstats,group,blogs,Blogs,,21,2026-04-28T12:01:53.577356+00:00
daryanachatik,tgstats,group,blogs,Blogs,,22,2026-04-28T12:01:53.577359+00:00
toshvil1055callcentrenew,tgstats,group,blogs,Blogs,,23,2026-04-28T12:01:53.577363+00:00
se188sou,tgstats,group,blogs,Blogs,,24,2026-04-28T12:01:53.577366+00:00
vikzone9,tgstats,group,blogs,Blogs,,25,2026-04-28T12:01:53.577369+00:00
zamhokimchat,tgstats,group,blogs,Blogs,,26,2026-04-28T12:01:53.577372+00:00
tanishuvlar_olami_011,tgstats,group,blogs,Blogs,,27,2026-04-28T12:01:53.577375+00:00
popovrtrchat,tgstats,group,blogs,Blogs,,28,2026-04-28T12:01:53.577378+00:00
maxassmannchat,tgstats,group,blogs,Blogs,,29,2026-04-28T12:01:53.577381+00:00
zavidushkichatik,tgstats,group,blogs,Blogs,,30,2026-04-28T12:01:53.577384+00:00
bete_kidus_michael_12,tgstats,group,blogs,Blogs,,31,2026-04-28T12:01:53.577387+00:00
monachat1,tgstats,group,blogs,Blogs,,32,2026-04-28T12:01:53.577390+00:00
qoqon_sovchilarm,tgstats,group,blogs,Blogs,,33,2026-04-28T12:01:53.577396+00:00
chat_vz_koshmar1,tgstats,group,blogs,Blogs,,34,2026-04-28T12:01:53.577399+00:00
migrantmoskwa,tgstats,group,blogs,Blogs,,35,2026-04-28T12:01:53.577402+00:00
arabasnaplertr,tgstats,group,blogs,Blogs,,36,2026-04-28T12:01:53.577405+00:00
korea_pas1,tgstats,group,blogs,Blogs,,37,2026-04-28T12:01:53.577408+00:00
naehali_chat,tgstats,group,blogs,Blogs,,38,2026-04-28T12:01:53.577411+00:00
chatmayot,tgstats,group,blogs,Blogs,,39,2026-04-28T12:01:53.577414+00:00
shamovdmitry,tgstats,group,blogs,Blogs,,40,2026-04-28T12:01:53.577417+00:00
kuzichev_chat,tgstats,group,blogs,Blogs,,41,2026-04-28T12:01:53.577429+00:00
karas_chat2,tgstats,group,blogs,Blogs,,42,2026-04-28T12:01:53.577432+00:00
cia_hongbobang,tgstats,group,blogs,Blogs,,43,2026-04-28T12:01:53.577435+00:00
poputsikiruss_est,tgstats,group,blogs,Blogs,,44,2026-04-28T12:01:53.577438+00:00
iminlovewleochat,tgstats,group,blogs,Blogs,,45,2026-04-28T12:01:53.577441+00:00
yashamoq_pdf_kitobi,tgstats,group,blogs,Blogs,,46,2026-04-28T12:01:53.577444+00:00
selohomutovo,tgstats,group,blogs,Blogs,,47,2026-04-28T12:01:53.577449+00:00
charkesar,tgstats,group,blogs,Blogs,,48,2026-04-28T12:01:53.577451+00:00
obsudhdenya,tgstats,group,blogs,Blogs,,49,2026-04-28T12:01:53.577454+00:00
mileevplants,tgstats,group,blogs,Blogs,,50,2026-04-28T12:01:53.577457+00:00
r35sr36sr33sbrasil,tgstats,group,blogs,Blogs,,51,2026-04-28T12:01:53.577460+00:00
samchat63,tgstats,group,blogs,Blogs,,52,2026-04-28T12:01:53.577463+00:00
kattakurgon_elon,tgstats,group,blogs,Blogs,,53,2026-04-28T12:01:53.577466+00:00
rabbitfreecredit,tgstats,group,blogs,Blogs,,54,2026-04-28T12:01:53.577470+00:00
kasbiustalari,tgstats,group,blogs,Blogs,,55,2026-04-28T12:01:53.577473+00:00
chatiks_piarvz,tgstats,group,blogs,Blogs,,56,2026-04-28T12:01:53.577476+00:00
