username,source,chat_type,category_slug,category_label,language,rank,scraped_at
bloodysx,tgstats,channel,blogs,Blogs,,1,2026-04-28T12:02:11.226994+00:00
xushnudbek,tgstats,channel,blogs,Blogs,,2,2026-04-28T12:02:11.227003+00:00
imnotbozhena,tgstats,channel,blogs,Blogs,,3,2026-04-28T12:02:11.227007+00:00
nesuschiysvet,tgstats,channel,blogs,Blogs,,4,2026-04-28T12:02:11.227011+00:00
ekaterina_mizulina,tgstats,channel,blogs,Blogs,,5,2026-04-28T12:02:11.227014+00:00
zakharprilepin,tgstats,channel,blogs,Blogs,,6,2026-04-28T12:02:11.227017+00:00
akashevarova,tgstats,channel,blogs,Blogs,,7,2026-04-28T12:02:11.227020+00:00
imstory,tgstats,channel,blogs,Blogs,,8,2026-04-28T12:02:11.227023+00:00
irinavolk_mvd,tgstats,channel,blogs,Blogs,,9,2026-04-28T12:02:11.227026+00:00
moscowtinderr,tgstats,channel,blogs,Blogs,,10,2026-04-28T12:02:11.227029+00:00
sonofmonarchy,tgstats,channel,blogs,Blogs,,11,2026-04-28T12:02:11.227032+00:00
tikandelaki,tgstats,channel,blogs,Blogs,,12,2026-04-28T12:02:11.227035+00:00
alekhin_telega,tgstats,channel,blogs,Blogs,,13,2026-04-28T12:02:11.227038+00:00
luka_ebkov,tgstats,channel,blogs,Blogs,,14,2026-04-28T12:02:11.227041+00:00
vrogov,tgstats,channel,blogs,Blogs,,15,2026-04-28T12:02:11.227044+00:00
strelets_molodec,tgstats,channel,blogs,Blogs,,16,2026-04-28T12:02:11.227047+00:00
bioodsiker,tgstats,channel,blogs,Blogs,,17,2026-04-28T12:02:11.227050+00:00
romanov_92,tgstats,channel,blogs,Blogs,,18,2026-04-28T12:02:11.227053+00:00
ramzayiegokomanda,tgstats,channel,blogs,Blogs,,19,2026-04-28T12:02:11.227056+00:00
batka_ru,tgstats,channel,blogs,Blogs,,20,2026-04-28T12:02:11.227062+00:00
love_russia_beauty,tgstats,channel,blogs,Blogs,,21,2026-04-28T12:02:11.227065+00:00
krispotupchik,tgstats,channel,blogs,Blogs,,22,2026-04-28T12:02:11.227068+00:00
tetyaazina,tgstats,channel,blogs,Blogs,,23,2026-04-28T12:02:11.227071+00:00
holmogor_talks,tgstats,channel,blogs,Blogs,,24,2026-04-28T12:02:11.227074+00:00
nevzorovtv,tgstats,channel,blogs,Blogs,,25,2026-04-28T12:02:11.227077+00:00
minaevlife,tgstats,channel,blogs,Blogs,,26,2026-04-28T12:02:11.227080+00:00
ksbchk,tgstats,channel,blogs,Blogs,,27,2026-04-28T12:02:11.227083+00:00
qitmir_kampirtv,tgstats,channel,blogs,Blogs,,28,2026-04-28T12:02:11.227086+00:00
maksymzhorin,tgstats,channel,blogs,Blogs,,29,2026-04-28T12:02:11.227089+00:00
iamsniper,tgstats,channel,blogs,Blogs,,30,2026-04-28T12:02:11.227092+00:00
frontbird,tgstats,channel,blogs,Blogs,,31,2026-04-28T12:02:11.227095+00:00
lost_armour,tgstats,channel,blogs,Blogs,,32,2026-04-28T12:02:11.227098+00:00
zhogaartem,tgstats,channel,blogs,Blogs,,33,2026-04-28T12:02:11.227100+00:00
lovergolubev,tgstats,channel,blogs,Blogs,,34,2026-04-28T12:02:11.227103+00:00
mxxmav,tgstats,channel,blogs,Blogs,,35,2026-04-28T12:02:11.227106+00:00
lobaev_vlad,tgstats,channel,blogs,Blogs,,36,2026-04-28T12:02:11.227109+00:00
condottieros,tgstats,channel,blogs,Blogs,,37,2026-04-28T12:02:11.227112+00:00
botcharov,tgstats,channel,blogs,Blogs,,38,2026-04-28T12:02:11.227115+00:00
