username,source,chat_type,category_slug,category_label,language,rank,scraped_at
bloodysx,tgstats,channel,blogs,Blogs,,1,2026-03-29T15:31:03.221436+00:00
xushnudbek,tgstats,channel,blogs,Blogs,,2,2026-03-29T15:31:03.221445+00:00
imnotbozhena,tgstats,channel,blogs,Blogs,,3,2026-03-29T15:31:03.221449+00:00
nesuschiysvet,tgstats,channel,blogs,Blogs,,4,2026-03-29T15:31:03.221456+00:00
ekaterina_mizulina,tgstats,channel,blogs,Blogs,,5,2026-03-29T15:31:03.221459+00:00
zakharprilepin,tgstats,channel,blogs,Blogs,,6,2026-03-29T15:31:03.221463+00:00
akashevarova,tgstats,channel,blogs,Blogs,,7,2026-03-29T15:31:03.221467+00:00
imstory,tgstats,channel,blogs,Blogs,,8,2026-03-29T15:31:03.221470+00:00
irinavolk_mvd,tgstats,channel,blogs,Blogs,,9,2026-03-29T15:31:03.221473+00:00
moscowtinderr,tgstats,channel,blogs,Blogs,,10,2026-03-29T15:31:03.221476+00:00
tikandelaki,tgstats,channel,blogs,Blogs,,11,2026-03-29T15:31:03.221480+00:00
sonofmonarchy,tgstats,channel,blogs,Blogs,,12,2026-03-29T15:31:03.221483+00:00
alekhin_telega,tgstats,channel,blogs,Blogs,,13,2026-03-29T15:31:03.221486+00:00
luka_ebkov,tgstats,channel,blogs,Blogs,,14,2026-03-29T15:31:03.221489+00:00
vrogov,tgstats,channel,blogs,Blogs,,15,2026-03-29T15:31:03.221492+00:00
strelets_molodec,tgstats,channel,blogs,Blogs,,16,2026-03-29T15:31:03.221496+00:00
bioodsiker,tgstats,channel,blogs,Blogs,,17,2026-03-29T15:31:03.221499+00:00
romanov_92,tgstats,channel,blogs,Blogs,,18,2026-03-29T15:31:03.221502+00:00
batka_ru,tgstats,channel,blogs,Blogs,,19,2026-03-29T15:31:03.221506+00:00
ramzayiegokomanda,tgstats,channel,blogs,Blogs,,20,2026-03-29T15:31:03.221509+00:00
love_russia_beauty,tgstats,channel,blogs,Blogs,,21,2026-03-29T15:31:03.221512+00:00
tetyaazina,tgstats,channel,blogs,Blogs,,22,2026-03-29T15:31:03.221515+00:00
krispotupchik,tgstats,channel,blogs,Blogs,,23,2026-03-29T15:31:03.221518+00:00
holmogor_talks,tgstats,channel,blogs,Blogs,,24,2026-03-29T15:31:03.221521+00:00
nevzorovtv,tgstats,channel,blogs,Blogs,,25,2026-03-29T15:31:03.221525+00:00
minaevlife,tgstats,channel,blogs,Blogs,,26,2026-03-29T15:31:03.221528+00:00
ksbchk,tgstats,channel,blogs,Blogs,,27,2026-03-29T15:31:03.221531+00:00
maksymzhorin,tgstats,channel,blogs,Blogs,,28,2026-03-29T15:31:03.221534+00:00
iamsniper,tgstats,channel,blogs,Blogs,,29,2026-03-29T15:31:03.221537+00:00
frontbird,tgstats,channel,blogs,Blogs,,30,2026-03-29T15:31:03.221540+00:00
lost_armour,tgstats,channel,blogs,Blogs,,31,2026-03-29T15:31:03.221543+00:00
qitmir_kampirtv,tgstats,channel,blogs,Blogs,,32,2026-03-29T15:31:03.221548+00:00
zhogaartem,tgstats,channel,blogs,Blogs,,33,2026-03-29T15:31:03.221551+00:00
lovergolubev,tgstats,channel,blogs,Blogs,,34,2026-03-29T15:31:03.221554+00:00
mxxmav,tgstats,channel,blogs,Blogs,,35,2026-03-29T15:31:03.221558+00:00
lobaev_vlad,tgstats,channel,blogs,Blogs,,36,2026-03-29T15:31:03.221561+00:00
vladivostok1978,tgstats,channel,blogs,Blogs,,37,2026-03-29T15:31:03.221564+00:00
geo_roza_vahue,tgstats,channel,blogs,Blogs,,38,2026-03-29T15:31:03.221567+00:00
botcharov,tgstats,channel,blogs,Blogs,,39,2026-03-29T15:31:03.221570+00:00
archivarius_dz,tgstats,channel,blogs,Blogs,,40,2026-03-29T15:31:03.221573+00:00
